1204244	2019-11-18 16:32:52.000	299883	36010590	prt_in.gat	61	64	1	15390	2	18111877115429	0
1204245	2019-11-18 16:32:55.000	299883	36010590	prt_in.gat	61	64	1	15390	3	18111877115429	0
1204246	2019-11-18 16:32:58.000	299883	36010590	prt_in.gat	61	64	1	15390	4	18111877115429	0
1204247	2019-11-18 16:33:12.000	299883	36010590	prt_in.gat	61	64	1	22206	1	18111877115502	0
1204248	2019-11-18 16:33:14.000	299883	36010590	prt_in.gat	61	64	1	22206	2	18111877115502	0
1204249	2019-11-18 16:33:16.000	299883	36010590	prt_in.gat	61	64	1	22206	3	18111877115502	0
1204250	2019-11-18 16:33:18.000	299883	36010590	prt_in.gat	61	64	1	22206	4	18111877115502	0
1204251	2019-11-18 16:33:30.000	299883	36010590	prt_in.gat	61	64	1	20945	1	18111877115499	0
1204252	2019-11-18 16:33:32.000	299883	36010590	prt_in.gat	61	64	1	20945	2	18111877115499	0
1204253	2019-11-18 16:33:35.000	299883	36010590	prt_in.gat	61	64	1	20945	3	18111877115499	0
1204254	2019-11-18 16:33:37.000	299883	36010590	prt_in.gat	61	64	1	20945	4	18111877115499	0
1204255	2019-11-18 16:58:02.000	663962	20387443	itemmall.gat	25	69	1	20963	7	31164282701531	0
1204256	2019-11-18 16:58:07.000	663962	20387443	itemmall.gat	25	69	1	20963	7	31164282701531	0
1204257	2019-11-18 17:53:50.000	506788	28301011	itemmall.gat	25	71	1	24274	1	19735374728373	0
1204258	2019-11-18 17:53:52.000	506788	28301011	itemmall.gat	25	71	1	24274	2	19735374728373	0
1204259	2019-11-18 17:53:54.000	506788	28301011	itemmall.gat	25	71	1	24274	3	19735374728373	0
1204260	2019-11-18 17:53:56.000	506788	28301011	itemmall.gat	25	71	1	24274	4	19735374728373	0
1204261	2019-11-18 19:33:41.000	3069670	4981136	itemmall.gat	23	68	0	24448	5	29351806503644	0
1204262	2019-11-18 19:33:53.000	3069670	4981136	itemmall.gat	24	68	1	24446	7	29180007813841	0
1204263	2019-11-18 19:33:58.000	3069670	4981136	itemmall.gat	24	68	1	24447	9	29343216566471	0
1204264	2019-11-18 19:34:00.000	3069670	4981136	itemmall.gat	24	68	1	24447	8	29343216566471	0
1204265	2019-11-18 19:34:06.000	3069670	4981136	itemmall.gat	24	69	1	24446	6	29180007813841	0
1204266	2019-11-18 19:34:11.000	3069670	4981136	itemmall.gat	24	69	1	24447	7	29343216566471	0
1204267	2019-11-18 19:34:16.000	3069670	4981136	itemmall.gat	26	69	1	24447	6	29343216566471	0
1204268	2019-11-18 19:34:55.000	4025178	14349025	itemmall.gat	25	69	1	24446	7	29180007813841	0
1204269	2019-11-18 19:34:58.000	4025178	14349025	itemmall.gat	25	69	0	24447	6	29343216566471	0
1204270	2019-11-18 19:35:02.000	4025178	14349025	itemmall.gat	25	69	1	24446	6	29180007813841	0
1204271	2019-11-18 19:35:06.000	4025178	14349025	itemmall.gat	25	69	1	24446	7	29180007813841	0
1204272	2019-11-18 19:35:11.000	4025178	14349025	itemmall.gat	25	69	1	24446	6	29180007813841	0
1204273	2019-11-18 19:35:14.000	4025178	14349025	itemmall.gat	25	69	0	24446	6	29180007813841	0
1204274	2019-11-18 19:36:13.000	4025178	14349025	itemmall.gat	25	69	1	24540	1	31164282701026	0
1204275	2019-11-18 19:36:15.000	4025178	14349025	itemmall.gat	25	69	1	24540	2	31164282701026	0
1204276	2019-11-18 19:36:17.000	4025178	14349025	itemmall.gat	25	69	1	24540	3	31164282701026	0
1204277	2019-11-18 19:36:19.000	4025178	14349025	itemmall.gat	25	69	1	24540	4	31164282701026	0
1204278	2019-11-18 19:36:21.000	4025178	14349025	itemmall.gat	25	69	0	24540	4	31164282701026	0
1204279	2019-11-18 19:36:25.000	4025178	14349025	itemmall.gat	25	69	1	24541	1	26663156973570	0
1204280	2019-11-18 19:36:27.000	4025178	14349025	itemmall.gat	25	69	1	24541	2	26663156973570	0
1204281	2019-11-18 19:36:29.000	4025178	14349025	itemmall.gat	25	69	1	24541	3	26663156973570	0
1204282	2019-11-18 19:36:31.000	4025178	14349025	itemmall.gat	25	69	1	24541	4	26663156973570	0
1204283	2019-11-18 19:36:32.000	4025178	14349025	itemmall.gat	25	69	1	24541	5	26663156973570	0
1204284	2019-11-18 19:36:34.000	4025178	14349025	itemmall.gat	25	69	1	24541	6	26663156973570	0
1204285	2019-11-18 19:36:36.000	4025178	14349025	itemmall.gat	25	69	1	24541	7	26663156973570	0
1204286	2019-11-18 19:36:40.000	4025178	14349025	itemmall.gat	25	69	1	24541	6	26663156973570	0
1204287	2019-11-18 19:36:51.000	3069670	4981136	itemmall.gat	23	66	1	24541	7	26663156973570	0
1204288	2019-11-18 19:37:09.000	3069670	4981136	itemmall.gat	24	66	1	24541	6	26663156973570	0
1204289	2019-11-18 19:37:14.000	3069670	4981136	itemmall.gat	24	66	1	24541	7	26663156973570	0
1204290	2019-11-18 19:37:19.000	3069670	4981136	itemmall.gat	24	66	1	24541	8	26663156973570	0
1204291	2019-11-18 19:37:23.000	3069670	4981136	itemmall.gat	24	66	1	24541	9	26663156973570	0
1204292	2019-11-18 19:37:27.000	3069670	4981136	itemmall.gat	24	66	1	24541	8	26663156973570	0
1204293	2019-11-18 19:37:33.000	3069670	4981136	itemmall.gat	24	66	1	24541	7	26663156973570	0
1204294	2019-11-18 19:37:38.000	3069670	4981136	itemmall.gat	24	66	1	24486	1	31275951853318	0
1204295	2019-11-18 19:37:42.000	3069670	4981136	itemmall.gat	24	66	1	24541	8	26663156973570	0
1204296	2019-11-18 19:37:46.000	3069670	4981136	itemmall.gat	24	66	1	24486	2	31275951853318	0
1204297	2019-11-18 19:37:51.000	3069670	4981136	itemmall.gat	24	66	1	24541	7	26663156973570	0
1204298	2019-11-18 19:37:55.000	3069670	4981136	itemmall.gat	24	66	1	24486	3	31275951853318	0
1204299	2019-11-18 19:37:59.000	3069670	4981136	itemmall.gat	24	66	1	24541	6	26663156973570	0
1204300	2019-11-18 19:38:03.000	3069670	4981136	itemmall.gat	24	66	1	24486	4	31275951853318	0
1204301	2019-11-18 19:38:09.000	3069670	4981136	itemmall.gat	24	66	0	24541	6	26663156973570	0
1204302	2019-11-18 19:38:13.000	3069670	4981136	itemmall.gat	24	66	1	24486	5	31275951853318	0
1204303	2019-11-18 19:38:15.000	3069670	4981136	itemmall.gat	24	66	0	24486	5	31275951853318	0
1204304	2019-11-18 19:38:19.000	3069670	4981136	itemmall.gat	24	66	1	15397	1	31271656883111	0
1204305	2019-11-18 19:38:21.000	3069670	4981136	itemmall.gat	24	66	1	15397	2	31271656883111	0
1204306	2019-11-18 19:38:23.000	3069670	4981136	itemmall.gat	24	66	1	15397	3	31271656883111	0
1204307	2019-11-18 19:38:24.000	3069670	4981136	itemmall.gat	24	66	1	15397	4	31271656883111	0
1204308	2019-11-18 19:38:26.000	3069670	4981136	itemmall.gat	24	66	1	15397	5	31271656883111	0
1204309	2019-11-18 19:38:28.000	3069670	4981136	itemmall.gat	24	66	1	15397	6	31271656883111	0
1204310	2019-11-18 19:38:29.000	3069670	4981136	itemmall.gat	24	66	0	15397	6	31271656883111	0
1204311	2019-11-18 20:18:20.000	10503034	36082348	job_ko.gat	122	120	1	13074	1	31585189495981	0
1204312	2019-11-18 20:18:25.000	10503034	36082348	job_ko.gat	122	120	1	13074	2	31585189495981	1
1204313	2019-11-18 20:18:29.000	10503034	36082348	job_ko.gat	122	120	1	13074	3	31585189495981	2
1204314	2019-11-18 20:18:33.000	10503034	36082348	job_ko.gat	122	120	1	13074	4	31585189495981	3
1204315	2019-11-18 20:18:43.000	10503034	36082348	job_ko.gat	122	120	1	13074	5	31585189495981	4
1204316	2019-11-18 20:18:48.000	10503034	36082348	job_ko.gat	122	120	2	13074	4	31585189495981	5
1204317	2019-11-18 20:18:54.000	10503034	36082348	job_ko.gat	122	120	1	13074	5	31585189495981	4
1204318	2019-11-18 20:18:58.000	10503034	36082348	job_ko.gat	122	120	2	13074	4	31585189495981	5
1204319	2019-11-18 20:19:03.000	10503034	36082348	job_ko.gat	122	120	1	13074	5	31585189495981	4
1204320	2019-11-18 20:19:08.000	10503034	36082348	job_ko.gat	122	120	1	13074	6	31585189495981	5
1204321	2019-11-18 20:19:13.000	10503034	36082348	job_ko.gat	122	120	2	13074	5	31585189495981	6
1204322	2019-11-18 20:19:18.000	10503034	36082348	job_ko.gat	122	120	2	13074	4	31585189495981	5
1204323	2019-11-18 20:19:22.000	10503034	36082348	job_ko.gat	122	120	1	13074	5	31585189495981	4
1204324	2019-11-18 20:19:27.000	10503034	36082348	job_ko.gat	122	120	1	13074	6	31585189495981	5
1204325	2019-11-18 20:19:32.000	10503034	36082348	job_ko.gat	122	120	2	13074	5	31585189495981	6
1204326	2019-11-18 20:19:37.000	10503034	36082348	job_ko.gat	122	120	2	13074	4	31585189495981	5
1204327	2019-11-18 20:19:42.000	10503034	36082348	job_ko.gat	122	120	1	13074	5	31585189495981	4
1204328	2019-11-18 20:19:46.000	10503034	36082348	job_ko.gat	122	120	2	13074	4	31585189495981	5
1204329	2019-11-18 20:19:51.000	10503034	36082348	job_ko.gat	122	120	1	13074	5	31585189495981	4
1204330	2019-11-18 20:20:01.000	10503034	36082348	job_ko.gat	122	120	1	13074	6	31585189495981	5
1204331	2019-11-18 20:20:43.000	10503034	36082348	job_ko.gat	122	120	1	13074	7	31585189495981	6
1204332	2019-11-18 20:37:06.000	5903748	36054080	itemmall.gat	23	70	1	16089	1	27191437953400	0
1204333	2019-11-18 20:37:22.000	5903748	36054080	itemmall.gat	23	70	1	16089	2	27191437953400	0
1204334	2019-11-18 20:37:24.000	5903748	36054080	itemmall.gat	23	70	1	16089	3	27191437953400	0
1204335	2019-11-18 20:37:27.000	5903748	36054080	itemmall.gat	23	70	1	16089	4	27191437953400	0
1204336	2019-11-18 20:37:31.000	5903748	36054080	itemmall.gat	23	70	1	16089	5	27191437953400	0
1204337	2019-11-18 20:37:33.000	5903748	36054080	itemmall.gat	23	70	0	16089	5	27191437953400	0
1204338	2019-11-18 20:38:00.000	5903748	36054080	itemmall.gat	23	70	1	1631	5	31546534790755	0
1204339	2019-11-18 20:38:02.000	5903748	36054080	itemmall.gat	23	70	0	1631	5	31546534790755	0
1204340	2019-11-18 20:41:10.000	10503034	36082349	job_ko.gat	123	121	1	13074	1	31585189495986	0
1204341	2019-11-18 20:41:24.000	10503034	36082349	job_ko.gat	123	121	1	13074	2	31585189495986	1
1204342	2019-11-18 20:41:33.000	10503034	36082349	job_ko.gat	123	121	1	13074	3	31585189495986	2
1204343	2019-11-18 20:41:37.000	10503034	36082349	job_ko.gat	123	121	1	13074	4	31585189495986	3
1204344	2019-11-18 20:41:41.000	10503034	36082349	job_ko.gat	123	121	1	13074	5	31585189495986	4
1204345	2019-11-18 20:41:46.000	10503034	36082349	job_ko.gat	123	121	1	13074	6	31585189495986	5
1204346	2019-11-18 20:41:54.000	10503034	36082349	job_ko.gat	122	120	2	13074	5	31585189495986	6
1204347	2019-11-18 20:41:59.000	10503034	36082349	job_ko.gat	122	120	1	13074	6	31585189495986	5
1204348	2019-11-18 20:42:04.000	10503034	36082349	job_ko.gat	122	120	2	13074	5	31585189495986	6
1204349	2019-11-18 20:42:09.000	10503034	36082349	job_ko.gat	122	120	1	13074	6	31585189495986	5
1204350	2019-11-18 20:42:16.000	10503034	36082349	job_ko.gat	122	120	2	13074	5	31585189495986	6
1204351	2019-11-18 20:42:21.000	10503034	36082349	job_ko.gat	122	120	2	13074	4	31585189495986	5
1204352	2019-11-18 20:42:26.000	10503034	36082349	job_ko.gat	122	120	1	13074	5	31585189495986	4
1204353	2019-11-18 20:42:31.000	10503034	36082349	job_ko.gat	122	120	1	13074	6	31585189495986	5
1204354	2019-11-18 20:42:35.000	10503034	36082349	job_ko.gat	122	120	1	13074	7	31585189495986	6
1204355	2019-11-18 20:57:54.000	4396231	36064398	itemmall.gat	25	71	1	1680	1	27358941677923	0
1204356	2019-11-18 20:58:00.000	4396231	36064398	itemmall.gat	25	71	1	1680	2	27358941677923	0
1204357	2019-11-18 20:58:03.000	4396231	36064398	itemmall.gat	25	71	1	1680	3	27358941677923	0
1204358	2019-11-18 20:58:05.000	4396231	36064398	itemmall.gat	25	71	1	1680	4	27358941677923	0
1204359	2019-11-18 20:58:08.000	4396231	36064398	itemmall.gat	25	71	1	1680	5	27358941677923	0
1204360	2019-11-18 20:58:15.000	4396231	36064398	itemmall.gat	25	71	1	1680	6	27358941677923	0
1204361	2019-11-18 20:58:17.000	4396231	36064398	itemmall.gat	25	71	1	1680	7	27358941677923	0
1204362	2019-11-18 20:58:21.000	4396231	36064398	itemmall.gat	25	71	1	1680	8	27358941677923	0
1204363	2019-11-18 20:58:23.000	4396231	36064398	itemmall.gat	25	71	1	1680	9	27358941677923	0
1204364	2019-11-18 20:58:26.000	4396231	36064398	itemmall.gat	25	71	1	1680	8	27358941677923	0
1204365	2019-11-18 20:58:29.000	4396231	36064398	itemmall.gat	25	71	1	1680	7	27358941677923	0
1204366	2019-11-18 20:58:32.000	4396231	36064398	itemmall.gat	25	71	1	1680	6	27358941677923	0
1204367	2019-11-18 20:58:42.000	4396231	36064398	itemmall.gat	25	71	1	1680	7	27358941677923	0
1204368	2019-11-18 20:58:45.000	4396231	36064398	itemmall.gat	25	71	1	1680	8	27358941677923	0
1204369	2019-11-18 20:58:48.000	4396231	36064398	itemmall.gat	25	71	1	1680	7	27358941677923	0
1204370	2019-11-18 20:58:50.000	4396231	36064398	itemmall.gat	25	71	1	1680	6	27358941677923	0
1204371	2019-11-18 20:59:00.000	4396231	36064398	itemmall.gat	27	75	1	1680	7	27358941677923	0
1204372	2019-11-18 20:59:06.000	4396231	36064398	itemmall.gat	27	75	1	1680	6	27358941677923	0
1204373	2019-11-18 20:59:11.000	4396231	36064398	itemmall.gat	27	75	1	1680	7	27358941677923	0
1204374	2019-11-18 20:59:15.000	4396231	36064398	itemmall.gat	27	75	1	1680	8	27358941677923	0
1204375	2019-11-18 20:59:18.000	4396231	36064398	itemmall.gat	27	75	1	1680	9	27358941677923	0
1204376	2019-11-18 20:59:20.000	4396231	36064398	itemmall.gat	27	75	1	1680	10	27358941677923	0
1204377	2019-11-18 21:06:49.000	4486847	36074954	itemmall.gat	25	65	1	24467	1	29180007817169	0
1204378	2019-11-18 21:06:51.000	4486847	36074954	itemmall.gat	25	65	1	24467	2	29180007817169	0
1204379	2019-11-18 21:06:53.000	4486847	36074954	itemmall.gat	25	65	1	24467	3	29180007817169	0
1204380	2019-11-18 21:06:56.000	4486847	36074954	itemmall.gat	25	65	1	24467	4	29180007817169	0
1204381	2019-11-18 21:54:52.000	4396231	36073952	itemmall.gat	27	75	1	24385	1	4475355925314	0
1204382	2019-11-18 21:54:55.000	4396231	36073952	itemmall.gat	27	75	1	24385	2	4475355925314	0
1204383	2019-11-18 21:55:02.000	4396231	36073952	itemmall.gat	27	75	1	24385	3	4475355925314	0
1204384	2019-11-18 21:55:04.000	4396231	36073952	itemmall.gat	27	75	1	24385	4	4475355925314	0
1204385	2019-11-18 21:55:11.000	4396231	36073952	itemmall.gat	27	75	1	24385	1	4475355925241	0
1204386	2019-11-18 21:55:13.000	4396231	36073952	itemmall.gat	27	75	1	24385	2	4475355925241	0
1204387	2019-11-18 21:55:15.000	4396231	36073952	itemmall.gat	27	75	1	24385	3	4475355925241	0
1204388	2019-11-18 21:55:18.000	4396231	36073952	itemmall.gat	27	75	1	24385	4	4475355925241	0
1204389	2019-11-18 21:55:24.000	4396231	36073952	itemmall.gat	27	75	1	24385	1	4475355925284	0
1204390	2019-11-18 21:55:27.000	4396231	36073952	itemmall.gat	27	75	1	24385	2	4475355925284	0
1204391	2019-11-18 21:55:29.000	4396231	36073952	itemmall.gat	27	75	1	24385	3	4475355925284	0
1204392	2019-11-18 21:55:31.000	4396231	36073952	itemmall.gat	27	75	1	24385	4	4475355925284	0
1204393	2019-11-18 21:55:38.000	4396231	36073952	itemmall.gat	27	75	1	24385	1	4475355925288	0
1204394	2019-11-18 21:55:40.000	4396231	36073952	itemmall.gat	27	75	1	24385	2	4475355925288	0
1204395	2019-11-18 21:55:43.000	4396231	36073952	itemmall.gat	27	75	1	24385	3	4475355925288	0
1204396	2019-11-18 21:55:45.000	4396231	36073952	itemmall.gat	27	75	1	24385	4	4475355925288	0
1204397	2019-11-18 21:55:51.000	4396231	36073952	itemmall.gat	27	75	1	24384	1	4337916991186	0
1204398	2019-11-18 21:55:53.000	4396231	36073952	itemmall.gat	27	75	1	24384	2	4337916991186	0
1204399	2019-11-18 21:55:55.000	4396231	36073952	itemmall.gat	27	75	1	24384	3	4337916991186	0
1204400	2019-11-18 21:55:58.000	4396231	36073952	itemmall.gat	27	75	1	24384	4	4337916991186	0
1204401	2019-11-18 21:56:04.000	4396231	36073952	itemmall.gat	27	75	1	24384	1	4475355925315	0
1204402	2019-11-18 21:56:06.000	4396231	36073952	itemmall.gat	27	75	1	24384	2	4475355925315	0
1204403	2019-11-18 21:56:09.000	4396231	36073952	itemmall.gat	27	75	1	24384	3	4475355925315	0
1204404	2019-11-18 21:56:11.000	4396231	36073952	itemmall.gat	27	75	1	24384	4	4475355925315	0
1204405	2019-11-18 21:56:17.000	4396231	36073952	itemmall.gat	27	75	1	24384	1	4475355925280	0
1204406	2019-11-18 21:56:19.000	4396231	36073952	itemmall.gat	27	75	1	24384	2	4475355925280	0
1204407	2019-11-18 21:56:21.000	4396231	36073952	itemmall.gat	27	75	1	24384	3	4475355925280	0
1204408	2019-11-18 21:56:24.000	4396231	36073952	itemmall.gat	27	75	1	24384	4	4475355925280	0
1204409	2019-11-18 21:56:32.000	4396231	36073952	itemmall.gat	27	75	1	24383	1	4475355925242	0
1204410	2019-11-18 21:56:34.000	4396231	36073952	itemmall.gat	27	75	1	24383	2	4475355925242	0
1204411	2019-11-18 21:56:36.000	4396231	36073952	itemmall.gat	27	75	1	24383	3	4475355925242	0
1204412	2019-11-18 21:56:39.000	4396231	36073952	itemmall.gat	27	75	1	24383	4	4475355925242	0
1204413	2019-11-18 21:56:45.000	4396231	36073952	itemmall.gat	27	75	1	24383	1	4475355925310	0
1204414	2019-11-18 21:56:47.000	4396231	36073952	itemmall.gat	27	75	1	24383	2	4475355925310	0
1204415	2019-11-18 21:56:50.000	4396231	36073952	itemmall.gat	27	75	1	24383	3	4475355925310	0
1204416	2019-11-18 21:56:52.000	4396231	36073952	itemmall.gat	27	75	1	24383	4	4475355925310	0
1204417	2019-11-18 21:56:58.000	4396231	36073952	itemmall.gat	27	75	1	24383	1	4475355925319	0
1204418	2019-11-18 21:57:01.000	4396231	36073952	itemmall.gat	27	75	1	24383	2	4475355925319	0
1204419	2019-11-18 21:57:03.000	4396231	36073952	itemmall.gat	27	75	1	24383	3	4475355925319	0
1204420	2019-11-18 21:57:05.000	4396231	36073952	itemmall.gat	27	75	1	24383	4	4475355925319	0
1204421	2019-11-18 21:57:13.000	4396231	36073952	itemmall.gat	27	75	1	24383	1	4475355925320	0
1204422	2019-11-18 21:57:15.000	4396231	36073952	itemmall.gat	27	75	1	24383	2	4475355925320	0
1204423	2019-11-18 21:57:17.000	4396231	36073952	itemmall.gat	27	75	1	24383	3	4475355925320	0
1204424	2019-11-18 21:57:20.000	4396231	36073952	itemmall.gat	27	75	1	24383	4	4475355925320	0
1204425	2019-11-18 21:57:26.000	4396231	36073952	itemmall.gat	27	75	1	24383	1	4337916971244	0
1204426	2019-11-18 21:57:29.000	4396231	36073952	itemmall.gat	27	75	1	24383	2	4337916971244	0
1204427	2019-11-18 21:57:31.000	4396231	36073952	itemmall.gat	27	75	1	24383	3	4337916971244	0
1204428	2019-11-18 21:57:34.000	4396231	36073952	itemmall.gat	27	75	1	24383	4	4337916971244	0
1204429	2019-11-18 21:57:40.000	4396231	36073952	itemmall.gat	27	75	1	24383	1	4337916971273	0
1204430	2019-11-18 21:57:42.000	4396231	36073952	itemmall.gat	27	75	1	24383	2	4337916971273	0
1204431	2019-11-18 21:57:45.000	4396231	36073952	itemmall.gat	27	75	1	24383	3	4337916971273	0
1204432	2019-11-18 21:57:47.000	4396231	36073952	itemmall.gat	27	75	1	24383	4	4337916971273	0
1204433	2019-11-18 21:58:14.000	4396231	36073952	itemmall.gat	27	75	1	24383	5	4475355925242	0
1204434	2019-11-18 21:58:17.000	4396231	36073952	itemmall.gat	27	75	1	24383	6	4475355925242	0
1204435	2019-11-18 21:58:19.000	4396231	36073952	itemmall.gat	27	75	1	24383	7	4475355925242	0
1204436	2019-11-18 21:58:26.000	4396231	36073952	itemmall.gat	27	75	1	24383	5	4475355925310	0
1204437	2019-11-18 21:58:28.000	4396231	36073952	itemmall.gat	27	75	0	24383	5	4475355925310	0
1204438	2019-11-18 21:58:36.000	4396231	36073952	itemmall.gat	27	75	1	24383	5	4475355925319	0
1204439	2019-11-18 21:58:38.000	4396231	36073952	itemmall.gat	27	75	1	24383	6	4475355925319	0
1204440	2019-11-18 21:58:40.000	4396231	36073952	itemmall.gat	27	75	1	24383	7	4475355925319	0
1204441	2019-11-18 21:58:48.000	4396231	36073952	itemmall.gat	27	75	1	24383	5	4475355925320	0
1204442	2019-11-18 21:58:50.000	4396231	36073952	itemmall.gat	27	75	1	24383	6	4475355925320	0
1204443	2019-11-18 21:58:53.000	4396231	36073952	itemmall.gat	27	75	1	24383	7	4475355925320	0
1204444	2019-11-18 21:59:00.000	4396231	36073952	itemmall.gat	27	75	0	24383	4	4337916971244	0
