GID
104815
105774
110322
116913
126089
141731
149285
165447
170629
183363
187607
191228
196013
197435
197617
204421
211523
212134
215658
219422
233801
235950
236516
248080
248316
248318
252376
254666
263433
265746
268670
269951
271671
276417
300360
302816
306049
316295
316320
323156
330451
331342
331844
343494
346859
347713
348056
348792
364834
367642
371084
377313
382527
384245
395159
406573
413904
415940
417146
419184
422208
452885
465167
481247
483328
483528
515525
527162
545414
548002
570693
584220
584829
606371
610467
612464
619498
621815
627270
630562
634724
635292
636421
639788
647144
660235
663729
665190
665460
676983
682172
686918
687304
697723
698566
709498
715364
749883
751705
758607
761547
764303
769519
770103
792054
802770
813430
818380
830019
855787
867235
869913
884258
885544
907604
910841
987951
988469
996498
1010354
1015352
1017492
1025730
1028597
1036742
1056832
1071579
1091176
1134905
1135064
1144574
1150138
1163115
1180102
1189178
1189564
1217731
1229924
1247945
1253029
1259479
1277822
1279006
1307061
1323378
1325057
1336834
1361289
1396101
1412613
1415498
1435720
1471157
1486210
1498260
1537384
1600320
1601049
1610816
1640830
1651987
1654947
1658171
1663803
1675235
1676121
1676907
1681310
1683582
1689325
1690834
1698776
1700673
1700814
1703581
1706621
1712237
1712453
1714477
1716022
1727438
1730344
1732173
1736953
1742158
1770731
1771097
1771308
1806788
1806870
1810900
1811368
1825072
1839367
1845960
1857492
1862749
1864069
1871514
1877682
1877730
1878409
1882017
1892663
1900612
1904472
1915225
1919578
1920773
1925439
1936317
1939750
1943896
1964609
1965447
1965615
1966835
1968503
1969207
1969841
1976643
1976993
1984281
2002372
2006925
2012452
2012959
2013870
2016042
2019336
2026063
2036116
2051163
2057324
2076394
2098395
2104420
2126598
2132446
2151932
2154397
2169139
2186412
2187214
2207002
2208820
2211187
2213779
2216635
2245990
2246867
2249173
2250677
2264724
2267005
2289660
2290062
2295453
2318379
2326560
2339155
2348515
2355976
2357932
2359954
2360654
2361029
2362812
2371125
2374826
2381669
2386326
2386440
2391172
2394750
2401343
2403781
2408720
2426484
2432677
2438984
2445352
2448035
2455003
2475277
2483133
2499734
2500647
2500665
2507617
2515160
2518895
2523159
2525867
2527703
2528180
2534489
2544685
2584241
2587451
2590511
2602568
2621931
2622220
2625514
2625857
2632348
2635206
2644975
2647681
2655562
2661121
2666008
2678283
2698062
2711886
2713888
2721851
2727660
2733617
2735743
2745742
2754082
2756458
2759616
2761313
2764346
2766257
2769433
2794903
2802950
2812417
2816268
2821134
2828577
2851434
2854106
2857134
2870461
2871556
2892228
2907411
2911732
2912057
2929203
2933199
2939049
2945481
2948350
2948384
2955191
2983271
2984823
2992643
3004613
3006858
3008741
3017681
3021775
3025099
3029545
3055912
3057132
3069630
3072372
3075421
3076100
3083920
3098185
3103567
3112464
3136457
3140799
3154557
3165001
3171085
