GID
102502
103075
104085
104346
104815
105567
106171
110047
112680
115557
116913
124072
126089
127766
128939
135798
139499
141230
145521
147262
149285
149960
151371
154428
157354
158095
161798
165005
165447
166184
173291
173321
179734
183014
183363
184801
187607
189603
191228
194300
195057
196117
197435
198970
203153
208739
210373
211523
212134
215658
234281
235950
236516
237210
238123
242306
245577
246245
247266
248316
248869
250751
252376
252976
254666
254956
261667
261746
263144
263433
265111
265746
268421
268961
269717
269930
269951
271671
271719
274314
276432
276579
276702
277720
279703
280165
280619
284436
284863
288037
288529
288788
290746
292307
292933
295529
297994
298217
299418
300267
302032
302816
303635
305089
306194
306210
307569
308988
310152
312521
316248
316295
317292
317854
318681
320058
320067
320708
323156
330451
331342
333360
333394
335634
336987
339260
341566
342309
343224
343494
345193
345651
345702
346859
347713
348056
348792
350270
353123
356436
359019
359205
359330
360878
360930
362598
364834
367642
372543
374054
374364
376230
377313
377433
382527
384245
386327
386390
387510
388421
393908
395159
398075
399981
406573
408535
409529
413904
413912
415388
415940
416249
423177
424296
425753
425797
426298
430812
430863
434039
435646
436177
436795
438905
445700
447384
449127
452885
453121
454631
454711
459900
461010
461573
463861
465167
466159
468337
475760
477538
479938
481249
481912
483328
483528
495180
495361
502405
502984
503299
510454
510604
510908
511112
512959
513807
514124
519131
521752
522505
523187
526620
527162
527456
527819
534137
534680
540107
542421
543823
544927
545315
545414
553292
554441
557061
557608
560174
562031
562147
570693
571283
573833
573931
575845
576921
577186
579879
582097
584220
598154
600793
601256
605154
606151
606371
607974
609619
610467
613460
614615
615578
617023
619498
621815
622036
622312
624077
624917
627270
628204
629216
629951
634724
635466
636421
637236
639394
639788
640793
641009
644182
645805
647144
647618
648910
650649
654968
657661
658013
660235
660528
660655
660729
663729
665111
665460
669555
670298
671706
672754
674497
674814
676090
676097
676123
676157
676219
676269
676298
676366
676983
677138
680304
681473
685300
686669
693900
695009
698566
704335
707248
707764
709138
714327
715364
716143
717958
720231
723683
725500
733688
738334
741812
743961
748609
748689
749883
751893
757250
758607
761155
761547
762339
764303
766351
768757
769088
769318
769424
769519
769692
769909
769958
770708
773645
780675
792054
799768
802770
805146
810236
827015
827272
